19.77
19.11
19.11
18.45
17.79
17.14
17.14
15.82
15.82
15.82
15.16
15.16
14.50
14.50
13.84
13.84
13.18
13.18
13.18
13.18
12.52
12.52
12.52
11.86
11.86
12.52
11.86
11.20
11.86
11.20
11.86
11.20
11.20
11.20
11.20
10.55
11.20
10.55
11.20
10.55
10.55
11.20
10.55
10.55
10.55
10.55
9.89
10.55
10.55
10.55
10.55
9.89
10.55
9.89
10.55
10.55
9.89
10.55
9.89
10.55
9.89
10.55
9.89
10.55
9.89
9.89
10.55
9.89
9.89
10.55
9.89
10.55
9.89
9.89
9.89
10.55
9.89
9.89
10.55
9.89
9.89
9.89
10.55
9.89
9.89
9.89
9.89
10.55
9.89
9.89
9.89
10.55
9.89
9.89
9.89
9.89
10.55
9.89
9.89
9.89
9.89
10.55
9.89
9.89
9.89
9.89
10.55
9.89
9.89
9.89
9.89
10.55
9.89
9.89
9.89
9.89
10.55
9.89
9.89
9.89
9.89
9.89
10.55
9.89
9.89
9.89
9.89
10.55
9.89
9.89
9.89
9.89
9.89
10.55
9.89
9.89
9.89
9.89
10.55
9.89
9.89
9.89
9.89
9.89
10.55
9.89
9.89
9.89
9.89
9.89
10.55
9.89
9.89
9.89
9.89
10.55
9.89
9.89
9.89
9.89
9.89
10.55
9.89
9.89
9.89
9.89
10.55
9.89
9.89
9.89
9.89
9.89
10.55
9.89
9.89
9.89
9.89
9.89
10.55
9.89
9.89
9.89
9.89
10.55
9.89
9.89
9.89
9.89
10.55
9.89
9.89
9.89
9.89
9.89
10.55
9.89
9.89
9.89
9.89
10.55
9.89
9.89
9.89
9.89
9.89
10.55
9.89
9.89
9.89
9.89
10.55
9.89
9.89
9.89
9.89
9.89
10.55
9.89
9.89
9.89
9.89
10.55
9.89
9.89
9.89
9.89
9.89
10.55
9.89
9.89
9.89
9.89
10.55
9.89
9.89
9.89
9.89
10.55
9.89
9.89
9.89
9.89
10.55
9.89
9.89
9.89
9.89
10.55
9.89
9.89
9.89
9.89
9.89
10.55
9.89
9.89
9.89
9.89
10.55
9.89
9.89
9.89
9.89
10.55
9.89
9.89
9.89
9.89
10.55
9.89
9.89
9.89
9.89
10.55
9.89
9.89
9.89
10.55
9.89
9.89
9.89
9.89
10.55
9.89
9.89
9.89
10.55
9.89
9.89
9.89
9.89
10.55
9.89
9.89
9.89
9.89
10.55
9.89
9.89
9.89
10.55
9.89
10.55
11.20
11.86
11.86
13.18
13.18
13.18
14.50
14.50
14.50
15.16
15.16
15.82
16.48
15.82
16.48
17.14
16.48
17.14
17.79
17.14
17.79
17.79
17.79
18.45
17.79
18.45
18.45
18.45
19.11
18.45
18.45
19.11
19.11
19.11
19.11
19.11
19.11
19.11
19.11
19.11
19.77
19.11
19.77
19.11
19.11
19.77
19.77
19.77
19.11
19.77
19.77
19.77
19.77
19.77
19.77
19.77
19.77
19.77
19.77
19.77
20.43
19.77
19.77
19.77
19.77
19.77
19.77
20.43
19.77
19.77
19.77
19.77
20.43
19.77
19.77
19.77
20.43
19.77
19.77
19.77
20.43
19.77
19.77
19.77
20.43
19.77
19.77
20.43
19.77
19.77
20.43
19.77
19.77
20.43
19.77
20.43
19.77
19.77
20.43
19.77
20.43
19.77
20.43
19.77
20.43
19.77
19.77
20.43
19.77
19.77
20.43
19.77
20.43
19.77
19.77
20.43
19.77
20.43
19.77
19.77
20.43
19.77
19.77
20.43
19.77
20.43
19.77
19.77
20.43
19.77
19.77
20.43
19.77
20.43
19.77
19.77
20.43
19.77
20.43
19.77
19.77
20.43
19.77
20.43
19.77
19.77
20.43
19.77
20.43
19.77
20.43
19.77
19.77
20.43
19.77
19.77
20.43
19.77
20.43
19.77
19.77
20.43
19.77
19.77
20.43
19.77
19.77
20.43
19.77
20.43
19.77
19.77
20.43
19.77
20.43
19.77
19.77
20.43
19.77
19.77
20.43
19.77
19.77
20.43
19.77
20.43
19.77
19.77
20.43
19.77
19.77
20.43
19.77
20.43
19.77
19.77
20.43
19.77
20.43
19.77
19.77
20.43
19.77
19.77
20.43
19.77
20.43
19.77
19.77
20.43
19.77
20.43
19.77
19.77
20.43
19.77
19.77
20.43
19.77
19.77
20.43
19.77
20.43
19.77
19.77
20.43
19.77
19.77
20.43
19.77
19.77
20.43
19.77
19.77
20.43
19.77
20.43
19.77
19.77
20.43
19.77
19.77
19.77
20.43
19.77
20.43
19.77
19.77
20.43
19.77
19.77
20.43
19.77
20.43
19.77
19.77
20.43
19.77
19.77
20.43
19.77
19.77
20.43
19.77
20.43
19.77
19.77
20.43
19.77
19.77
20.43
19.77
20.43
19.77
19.77
20.43
19.77
19.77
20.43
19.77
20.43
19.77
19.77
20.43
19.77
20.43
19.77
19.77
20.43
19.77
19.77
20.43
19.77
20.43
19.77
19.77
20.43
19.77
